age,employment_type,monthly_income,foir,credit_utilization,payment_history_score,employment_stability_score,debt_burden_score,inquiry_pressure_score,loan_to_income_ratio,requested_loan_type,creditworthiness_score,defaulted
57,govt_salaried,33606.77632796107,63.449061028608924,34.10802656009553,60.88029669002179,84.219222925278,66.10460872962223,63.03383209911988,0.5866575010575475,education,673.0842712445013,0
40,private_salaried,37718.65533503166,47.795906840774165,57.55849971033655,66.88526996735497,67.48536519847673,74.85046892412713,76.55637431631968,0.47037574632221907,education,647.2228530842059,0
60,private_salaried,25129.526499553533,21.84299092328863,56.93448415258568,88.76216048808539,41.15163290394394,79.58739590259502,87.75245926760793,1.5151476874553316,education,630.7202181950335,0
21,self_employed,79997.3225437956,37.25028059539856,15.161917533461203,100.0,44.81319067019233,62.89641166415153,59.2710592207257,0.9578271442462725,personal,674.2142128845144,0
26,private_salaried,109150.35097344274,60.585984936278166,14.524808556665274,76.57872690547053,71.09629798045457,52.917855318879155,100.0,2.1093966281985836,personal,652.593371774548,0
56,govt_salaried,32062.10803289498,28.253386547144284,19.419389471813354,90.949334809485,12.6893271517092,100.0,74.60778340816441,3.8964379954998973,car,500.17019730802826,0
30,business,19978.330417316636,21.44626045438113,32.26384877040282,60.89807886628864,43.088444137344446,51.65828159728403,100.0,1.5519122235959426,education,664.2626012529392,0
29,business,54004.77018022262,31.85236834986422,35.31815239647783,75.49071173501522,48.28135023740662,32.53564610100403,26.899861662005932,1.2787510335051104,home,649.8871782564657,0
35,self_employed,47305.97546044666,46.24933199231522,39.87939694273348,72.01179390137632,0.0,50.203008408635924,50.45593119496354,2.799522302339775,car,426.6330412168671,1
39,private_salaried,55539.75797625319,46.34078031127854,43.09996398365672,60.75762929134974,40.08388967762522,86.62573585320906,100.0,1.4821342610675496,education,659.6032506017056,0
59,private_salaried,19284.94700018642,35.42703410657616,54.58071650935034,62.13692005597777,24.335985502450864,61.283887798004436,68.7862913359616,1.5635111690385126,home,540.961726170145,0
31,business,26609.58149353879,42.283908800660036,17.569788113336855,100.0,69.04277569796108,85.9540313775522,77.3032126495034,0.7079199032665449,education,672.7663035447548,0
36,self_employed,55540.51502875771,28.53584299272159,21.059370612702768,80.696793907109,83.5240733091352,74.03324946568388,63.6097510016193,4.733012279478459,car,711.7833415922192,0
40,govt_salaried,34392.920875862575,46.9587844781005,4.218901568590631,99.56655421088922,39.074359753178484,40.64657244787032,83.90538454177495,0.39435231645368213,education,531.5388854168028,0
35,private_salaried,51938.229395267386,20.51192548617355,43.53078580053086,100.0,51.28611462748544,67.6030212397117,100.0,2.8175414523083733,car,507.4878659147184,0
29,self_employed,24235.319523791033,51.41859936830851,57.656844234257896,97.10627802986576,56.11255205798091,50.67610972773347,73.82724508223222,3.243320946563582,education,692.3720931188026,0
28,private_salaried,33135.007194111015,46.77883039357321,12.013908452196766,95.62831812868015,63.04587975056926,49.372846087661074,83.8271276216105,1.090661230803309,car,579.1565969833603,0
38,private_salaried,42902.09440020889,44.169302161092745,40.01723518744703,49.161168287446664,33.44757390638019,50.205953529413605,53.49603735693345,0.3623717871443832,personal,627.3815768289405,0
32,private_salaried,72357.64496397438,26.841004286743022,24.995343672513044,52.5297055910721,81.95966919265264,68.26041826465551,33.811589463765806,2.1659995298241324,education,475.5894365914186,0
40,private_salaried,40896.459895231244,31.139570166357675,53.996805444699795,59.156967533453525,36.63476327962796,55.893330220274684,86.6751694683339,1.0333513790092035,personal,736.473265841472,0
21,business,43261.98867416549,40.985977809416,27.075696854444757,86.55261450691948,36.30453757703195,84.78019448968195,85.13025840572776,0.6467087533331106,home,581.2566832314267,0
26,private_salaried,52466.0133430373,51.79085364598042,28.326007287130196,44.32737050979759,45.95293609572101,89.29134278306199,73.3968979520877,1.4192731825311418,home,571.8144107628541,0
37,self_employed,58982.11886926339,22.9398050306863,21.81401926299099,70.27690864285547,34.90154058182091,80.95703650956601,43.03931496909941,0.8257031759110202,personal,661.9075548057288,0
32,business,65496.36109493894,45.153323067210735,32.81367485527918,75.27305824150113,61.29134672466384,83.53999257468337,56.485639951689365,0.43383292666971945,personal,606.2379244488535,0
63,self_employed,36307.38769104461,40.59150836414603,16.869844381344592,60.49319918370486,88.62399165435372,52.73248743053627,89.09333632058774,0.1,car,800.6387827437127,0
55,private_salaried,65935.26164214758,36.81550817754113,30.88696176293227,82.21160031772604,89.92358640582053,81.34969961540638,79.78479550824713,1.940471697394286,personal,628.081862091747,0
21,business,33803.512573043074,28.751305238958835,63.617569050461924,73.60919549023977,100.0,51.648649989279356,59.8772348789597,5.123398364285659,home,481.35961770052427,0
47,business,50885.88317286812,21.49669214226264,27.827466699146896,84.70916279817439,34.32954038869245,71.84534106485708,87.98942524338047,6.603023105925311,personal,719.1431300394106,0
31,private_salaried,42820.91126184796,27.44228506163325,10.092390146296047,86.7353714552213,70.64156008340086,69.36411946055578,61.33029434453553,3.903609891996201,personal,666.2145783003101,0
22,private_salaried,36881.645877024974,10.967611129111134,40.083771579748,100.0,49.27323391916243,52.155330119158734,68.7841371906275,2.928192250442776,education,900.0,0
23,private_salaried,29937.783975332743,22.377541957404016,68.88861853802447,72.92079280621749,35.76426608417373,37.746364894878326,72.79394659234013,3.085416864827499,car,600.5597208339293,0
49,self_employed,61804.420983261116,29.428490620551283,38.52099374504557,54.18515951210301,53.657958406169556,87.10669379061852,100.0,0.1251638936225025,car,658.3736842658262,0
42,private_salaried,116666.41785131734,25.89270550546433,35.49727265506488,98.7354380797068,2.1308775886953057,59.933325170265114,90.1763071008779,3.141211147914481,home,575.95402542077,0
55,private_salaried,16936.21571954432,54.41949955610194,47.05001939617736,93.58257725063115,32.9676566577498,76.63987608834347,79.78729970550876,0.9381264209481313,education,635.6743157736514,0
48,private_salaried,27353.864710368653,30.64242259191844,55.96729771270846,82.10095342910186,96.9875460637298,58.990068687497185,60.20066095054926,0.6599340511318773,home,561.8653411034204,0
39,self_employed,59996.620967727824,46.16413739919095,34.21480632249502,95.29695456294162,31.364303396391485,47.47994219592594,84.52318243151126,5.838380935260274,home,575.5958879633365,0
43,self_employed,44602.88454730474,34.92647784604287,15.757298884342646,100.0,37.70762941809238,59.604136395854454,56.21003379586088,6.847672085453839,car,566.2410055354078,0
53,private_salaried,97222.26920007056,34.905623074249036,7.659894432102359,98.66522638847842,42.350897725530054,55.950763771299904,31.07702278170936,3.1939187323558444,education,572.6397220505443,0
53,private_salaried,50756.80805729576,38.018194562897186,52.91278282326125,74.26519388868172,35.705224774939126,63.015990016610736,63.15479470187158,0.1,home,712.8373484043054,0
30,private_salaried,44742.871950681074,43.503497278081916,20.222849973816125,68.68006710233377,43.40204899195349,69.74445928068249,42.57434219483456,5.1625469685996785,car,750.6095726091602,0
37,private_salaried,57445.404054469494,19.70478232758331,47.46613909650892,50.24714441558665,39.389538099608735,54.79627004167986,100.0,2.713623783708812,home,821.4450988859196,0
37,govt_salaried,43534.17046390984,62.56876421957076,43.95073541459544,95.60294923596085,14.754303831011832,79.4375164981129,48.91333831939281,3.954569143347482,home,676.8650814162683,0
58,self_employed,44690.20505947779,6.109803997390827,16.2943402514293,88.60485864324247,63.367842760426974,98.24869876667283,72.53206364889806,0.1727754232700457,car,542.8634868585175,0
57,private_salaried,23383.315576648114,16.09259334921091,38.254265095835954,89.52887866358395,68.79684262965618,91.80777047427694,75.01461326293104,0.3430353804873676,home,710.3182181123985,0
46,private_salaried,60822.56961572004,0.0,74.23097446488018,40.58432484711742,77.41152300425607,79.81575986543861,47.38920693637742,1.2651053140819313,home,717.135040252047,0
49,private_salaried,20385.203014726918,27.083190025841912,29.432893675616107,44.70213001847406,64.6141713485517,59.78215461026403,71.22195270578197,12.640445224811403,personal,364.6088454938,0
62,self_employed,32789.57928852507,37.47560954806609,38.17099306319285,98.5090802467827,14.859164923430306,63.47902184605915,54.79475200593041,3.247684655165398,personal,754.371446981155,0
63,private_salaried,86926.16751574377,15.861935001471139,34.33050379346188,88.50328801976588,0.0,91.45485663759573,72.62224392356869,1.8210785217108836,education,734.7129619702295,0
33,self_employed,39854.77025925569,21.12961654214702,69.35160410088636,87.7872568697326,100.0,55.64780933165545,55.50651576635391,1.3739311703102788,home,632.860803368582,0
60,private_salaried,40605.963299226714,32.940633981344504,31.397947972972844,74.84870680650701,78.5879204538177,100.0,53.191304746605866,0.35796312169384936,home,855.1148804821337,0
30,self_employed,22134.08590339448,13.23935817776037,47.53231598463756,100.0,48.00223704001132,55.61203681608392,36.017773479003516,1.4227878241805725,personal,614.2048641847556,0
60,private_salaried,89154.89187157022,23.356493007755645,43.157877075788114,91.20389212248693,56.96052727762897,66.97905532288054,48.04096799353257,2.8457940178152787,home,611.1690714462762,0
64,private_salaried,45406.14645118008,40.682222213462815,36.76220322627136,42.576593253930064,82.58862668811435,67.07082822622907,89.41388029948311,8.85178588284135,home,573.3618421896031,0
56,private_salaried,30199.720337805073,50.06783262186422,53.399532848348954,58.99918639039825,52.10550971422138,54.535789087013754,72.85923300013926,1.20479580495999,education,684.3533867698261,1
32,govt_salaried,161590.78979395638,64.03018046970391,58.31825243492601,84.68442318038065,74.38664052499001,80.56369751087657,100.0,1.689819313764953,personal,590.8985731321723,0
25,business,39262.95579848175,26.710415315484966,63.74471868317211,58.258328614129226,91.71641034402482,84.26340435720417,100.0,1.8586814256589501,education,643.4778470719757,0
40,business,59759.448758816194,37.90701762818815,26.31138878485032,90.19344173444698,83.76531342323959,37.032702031137894,100.0,3.9605017886996907,personal,844.941071497073,0
40,business,73798.06293388347,63.39554218105281,0.899824545230814,98.55295968985986,50.747048119219365,46.159733397628656,40.89610008412953,0.45027565773817935,education,567.0166405667972,0
62,private_salaried,41560.71763941232,50.63010491540401,30.046370838069983,88.02954493415022,59.24990103680436,66.22329766313315,100.0,0.8771717643934417,home,533.8242788897159,0
55,business,56336.7092841649,32.06595856358359,41.58313101686442,100.0,25.942708794979808,46.59687371803565,70.82194703820899,12.667232540573643,home,703.5999898628218,0
27,business,59819.64477934935,4.0360659133186765,14.276565568244326,100.0,55.23303344490167,50.09311409900425,69.0837791136384,1.0694772876065703,personal,642.4045689361042,0
50,self_employed,45683.941139208284,26.07865124407877,24.202651394156298,74.3712194840416,52.95043405702359,99.34165312286333,66.28935878430606,0.9850570246012714,education,397.89637519325345,0
46,self_employed,35805.2838112506,32.037070935631775,61.689647014870076,52.6560466851911,100.0,50.10254429447452,46.40965086718977,1.5460385566874235,education,665.8770824826241,0
56,private_salaried,50433.513550793126,24.22950376741589,23.00556308137238,72.03154705681601,26.752797802431225,64.10627197119621,62.22509412656997,11.14288689725685,personal,702.6651198276252,0
43,private_salaried,156166.32166597884,18.708354705115624,60.71000992968827,76.09312241825397,39.926054777964545,38.58716680940387,72.79363930570464,1.2859021034261489,education,824.4076526977611,0
50,business,46107.49387488034,11.41586330413132,36.97774431710367,100.0,54.07647033831254,10.170211410452467,77.76429983182146,0.8447720831179811,personal,696.7453318795551,0
46,business,21171.176890883544,49.62660714933213,20.3523450880984,56.85007238528016,54.109035976708284,52.11594003360123,72.00097255555491,1.1627569671716145,car,625.6735964675995,0
39,business,23233.17102497305,35.40406681448479,16.487148294957514,53.03511931876358,59.56928753234229,63.82940855246936,87.05014582336068,0.38614498478463555,personal,669.2733562586202,0
31,business,48454.76890975837,37.39315359554669,27.76928090216137,66.68625683243673,57.459993244301735,24.819476313809467,62.58322381250542,0.9196786483104349,home,565.2593413167306,0
61,private_salaried,19359.479848366722,38.469891415148155,56.008407941840524,100.0,9.286235668261376,46.32172884711508,63.785872025429605,3.629801719285333,home,796.2329809201397,0
38,private_salaried,82232.19549900769,42.5399818275928,49.2646662835884,70.70696130833755,63.779050195374126,25.00687480756605,48.59253713284791,0.618062467445647,home,793.3108885279424,0
22,private_salaried,47123.95088488166,28.183497810958272,60.04003825883436,63.744456199461986,48.359818917794485,50.33591110814791,55.87442151247366,3.385530527662515,personal,458.6208974119015,0
42,self_employed,36403.34609353447,4.137844512434718,72.07597122049592,86.49661500097281,70.84246288406275,55.142643546561914,51.38491299500239,9.219656188821046,education,743.1836728685345,0
55,private_salaried,69196.3113134776,19.92638920579816,21.937599980211694,71.52510939045546,0.0,62.246396202450036,54.34363472856822,1.9095678700476217,car,718.6502819065308,0
55,govt_salaried,167601.12629894467,44.34651786214758,18.07855573411855,99.78864373396567,93.71020782526372,76.97363393307359,54.360871104927504,0.17526210815187365,car,773.957641130527,0
28,private_salaried,89462.76462344258,42.860860286691924,63.205316819365166,100.0,55.67536564420501,56.80653450560771,53.58658428089193,1.1712659462534223,car,641.90852043887,0
64,private_salaried,31858.165575475185,23.894883678254036,13.60903115061829,100.0,95.16010853691645,50.41774201559653,53.81718277381232,2.194793748564148,personal,724.708558597047,0
52,business,20843.112250158898,27.22346552183744,23.402896370733433,53.43271672410269,67.06662565103267,51.63701616966527,89.37489242334503,0.3625516247556514,car,601.1987890437409,0
60,business,42697.464130122484,56.173200582386535,45.165346429266975,100.0,86.47612510159763,47.25674823274291,89.79901708800216,2.405545600235692,education,833.0363950489509,0
60,govt_salaried,33291.847689393,10.028164978508556,61.85590630843411,69.33414081164575,87.28326822662399,40.37000845556801,91.65249842004421,0.587573443750264,education,720.4748475444759,0
42,business,61068.716517045985,37.919428668761164,19.154480916570577,66.75895460430156,100.0,100.0,100.0,8.879733856619069,education,707.3868728195148,0
21,private_salaried,37245.974744654275,46.194175849030906,15.787736471743479,92.86111853422074,49.03457428723487,21.939811227117573,75.74201274802519,0.7314891495874208,education,727.6109337721203,0
50,private_salaried,48188.30281729512,33.76504174974192,0.0,100.0,30.415581926283004,45.95203229739054,63.42893496419405,0.1,personal,636.9998183156847,0
25,business,140559.95382921415,38.471923737481596,41.19459006174017,36.34531714862123,48.75203787901178,88.24522221142314,100.0,2.355788312965115,education,752.2909280947632,0
61,private_salaried,24255.397532243824,30.22149997908751,34.31373338500382,96.39383363479216,28.070829346036803,78.26766097694771,70.37555446775895,0.8526262390518702,personal,682.7352063543176,0
46,self_employed,34203.063513131834,31.85707427724417,23.19948061818357,91.46589988710662,86.52379213702318,54.34296918279631,47.339868684372064,0.7644230155795134,home,750.9993405985008,0
57,private_salaried,18594.108185662353,17.96833708494315,47.84948893145237,49.569118557464655,46.49325805114575,100.0,69.0165173994582,2.3775988952483584,car,691.1037187675512,0
50,govt_salaried,92382.80704026304,49.653649001247594,39.21311380063024,62.911444640710144,41.52532529062228,50.07304213206239,86.59467761974739,0.5329343745245361,personal,437.6773075036035,0
26,private_salaried,66521.033396791,35.69373593098252,30.763078889224722,69.39320585314839,47.48153351166587,59.52852912977953,58.205894109775414,2.6598282111784792,personal,637.5980267499767,0
41,business,35399.626234783835,1.1537915247498205,46.563966155741724,50.472394564870264,43.52791310235573,8.406353921850709,81.3132342113035,0.789501964424406,car,768.3960524091506,0
40,private_salaried,50565.71883798017,44.723698150511126,38.48402684718142,67.12298927753754,56.02882816007911,63.49015257107327,85.17071480210195,3.293829540170688,education,800.60122602362,0
40,business,20361.614634905174,42.785254709610186,35.06385696786106,74.03870312452372,32.99088216583513,68.4392564571687,58.441689480551446,0.2049429058523766,education,576.4106626292802,0
43,private_salaried,55865.49755222764,28.782256737985243,57.53035787371407,55.522676926134864,50.32571217956796,36.90469556665998,63.062512162198125,3.664394927598049,home,448.4437402752044,0
29,private_salaried,69165.09098873756,57.952580828307816,63.71354207599593,77.45110313901543,42.10914914799182,92.37246845397021,56.1099367723038,4.127025986545466,personal,629.5997250135629,0
30,private_salaried,63594.38109878331,34.407251866526586,15.131328017337687,60.51120479793448,62.236276821266465,36.53326410237227,72.614877180365,0.9035839071322583,personal,714.9261180873996,0
28,self_employed,102962.49627041958,30.078360674596382,34.048055097629856,80.40927017461114,55.54953881609006,70.62330285789234,68.18506485321754,0.2528838370682487,education,527.6317830491982,0
49,business,88113.74412481117,33.47539216337718,28.46553236562822,89.75915162342692,84.1719847748923,66.66880020183622,100.0,0.6496264796916582,home,735.2701005202618,0
56,private_salaried,19862.49583354185,55.17700072771625,40.720623871357496,84.08736113944089,47.25201372342102,52.197009246158935,81.40613059749165,3.2337956230783083,car,363.13306339757094,0
63,business,83326.41873817866,39.27328849572976,36.172078790514384,97.57813191754445,86.71951471034605,37.268798824380035,53.66787625720833,1.1862708021072803,home,637.3288448853586,0
25,private_salaried,31058.50866579063,40.82252050150913,76.00793302223019,65.76973729490183,64.61876334417008,100.0,58.29586206192798,0.2821846815158264,education,823.2399530760957,0
48,business,30708.7027317878,47.608515466875076,38.59332077743175,94.05637554446909,26.308434301306285,72.37648824497323,85.46683389289417,1.6779414921752132,education,599.1947011717116,0
24,govt_salaried,52818.55701634909,28.573573478666347,9.33829127247115,66.37640559300854,43.28805873170219,73.92893566609555,67.89996994191758,3.6123896290566853,personal,801.704170830991,0
40,private_salaried,65393.491150963404,0.0,66.85704128743974,78.41132053540252,89.00737482374775,47.28059835051742,80.07719868344981,1.2164910322345288,car,660.2235115964945,0
64,business,35635.06926683027,31.52436764276861,78.24186390203826,70.18803284978098,74.95526019508961,69.1893166234936,98.77474804960947,1.2890719564794664,education,639.5967015697547,0
42,private_salaried,51946.90276645253,44.819610911833664,33.76256044367972,100.0,58.62778972828699,89.94821825276776,66.73716132006525,1.6188782763182195,education,510.8555135377497,0
34,private_salaried,18668.319086791154,54.300159916765224,23.153522907122728,46.47199948866933,81.48066773090652,54.89112349115598,100.0,1.0149575593043203,personal,759.4537732526791,0
62,private_salaried,50798.174543076064,21.4379173534778,24.229470928630427,100.0,51.87062699262844,100.0,35.18641127025233,1.2055691560893251,car,587.3443776529102,0
42,self_employed,75653.85696107264,1.5830066399512717,64.55385746064306,69.28470567927288,27.09274574247152,70.49861562140174,74.08890341046349,3.0314961628871355,car,744.0129704754318,0
24,self_employed,108324.57075383687,50.836973576998574,28.51855632396436,44.179338617990744,90.12638964007235,92.41391977809951,56.56047693293009,3.6778460940633413,personal,760.5426845389472,0
24,private_salaried,72372.22870543547,23.49332017897239,16.902254518215333,79.40751611675219,17.647888192451333,71.97410693854746,79.39370170016983,3.968096134212203,home,707.8447756663579,0
62,self_employed,51092.057860174806,28.522828042156775,12.82425532622839,63.83544541310507,27.837292960152972,83.24932280368272,64.89719430811309,2.0252173027195894,home,712.5982137174194,0
33,business,58310.24792787946,24.477264281820695,28.81324188484836,100.0,46.37823725500506,31.747252686594145,63.075272815386754,0.1,home,714.9899518399294,0
26,self_employed,80750.50968190262,53.851558962100015,29.038317933636822,64.6623472783176,26.595644086862208,61.09318007082815,68.31664806681778,4.274138697880112,education,632.7678062795421,0
23,private_salaried,61348.548205424944,47.40116454659439,19.024272696582074,93.66441031160565,39.71585881589175,93.78160722252025,73.32487589958583,0.8069949709130344,home,797.4161010842611,0
45,private_salaried,60075.167091003656,44.926677193689336,45.33391068252571,49.24941651881582,24.937198975727988,61.304265825038804,34.21456102902323,0.2529900097664687,education,681.3076503268544,0
28,govt_salaried,72030.38852349183,31.049154682817928,29.003976047013595,69.5787798379476,88.97635390619745,83.97108599308483,57.13728415943258,1.1332000212672144,home,836.4850960242297,0
24,self_employed,89248.91165300384,49.71721739240451,5.637237467674794,98.93305069878956,0.0,77.24553977613495,84.04100967720032,0.2133477051204283,education,852.2200558457372,0
30,self_employed,21270.5706660031,60.45667220709697,26.030495380221687,75.44379877213375,89.08264502345695,80.38136794678911,66.26442391842798,0.6561847232303069,education,652.8040760702714,0
42,private_salaried,41688.61273424191,29.51583021508896,20.311199998285716,89.17936479473995,57.12633052058719,70.86311111999386,49.60526905316662,5.580463690811737,education,733.4848899127817,0
62,business,113883.31102673955,7.697761774315417,57.75506084582003,48.59084459831834,80.92688233066428,63.54386334159763,37.86563331557335,0.6088562164119439,personal,791.851849359834,0
48,self_employed,85305.24799204557,27.263937908548876,14.176304296514108,88.21696267756863,53.94124609918827,75.40334177458693,67.7220628255758,2.703043036095533,car,788.7983851459746,0
23,private_salaried,44758.48739758281,61.14179227068793,30.979685822835464,100.0,74.41988204581523,59.29073306217434,98.23516270285735,1.8357886293608017,education,710.6757261503735,0
56,private_salaried,61126.86599452365,26.432379120673424,9.630557010912,69.98655307830363,61.254210090841546,68.11946988909085,72.99625081734037,1.633091422136563,personal,730.8561883849095,0
57,self_employed,71127.03172801042,48.48253480075906,30.93003294337219,76.06609640043789,36.46140751128601,72.7648916088057,52.590986689438665,3.9286156570475366,personal,614.7135003296561,0
41,private_salaried,45211.69190461387,25.789368154216454,25.13133872019042,30.563585886003153,59.39059881622707,65.430147235702,86.86143908693906,5.649550201615545,home,716.3717106544468,0
51,govt_salaried,65128.78234278813,26.830912688514836,38.805845579842384,69.13482906408652,37.64893759147557,52.01736792334741,26.017387126816914,1.0355443492648058,personal,769.8634592393857,0
45,self_employed,55573.444480459606,8.440157425044628,64.17655093357001,100.0,24.222673518355755,71.51366187675453,68.53171545215062,1.3944531055609164,education,624.6609223909828,0
45,private_salaried,163688.32756847984,34.585380535946776,21.149100876221198,74.49573906005048,51.467527604860784,61.33230032454177,83.5417752068077,0.2443333047594765,personal,663.3375498713335,0
63,business,54220.733274240985,18.091370024182766,33.84658585630892,78.50504614829799,68.35784058026843,71.75561811120136,63.32912279026421,0.9308666968481033,personal,684.16683645035,0
29,private_salaried,134707.02218545173,43.99251178974722,54.96242681388945,100.0,63.25345997547552,59.336605842475876,88.77150732818423,3.6660529658516654,home,650.0394468401757,0
34,private_salaried,46569.269814278894,53.31203896610387,36.03454022725061,77.67567530615204,55.6047873884128,72.21148304642965,64.82261689285005,9.84166567255172,education,483.3088755019264,0
28,self_employed,29875.284702532706,28.12208536376106,49.12506747189704,43.17748055963452,72.15201096499928,71.50796321980665,56.186242883135264,0.38578625743387274,car,798.157029466014,0
58,private_salaried,44582.624218211495,58.40252894248386,58.22550314275738,80.9738728308269,96.85537428021166,71.19329226092782,71.3247256588725,1.9210107845396873,home,826.4198301859858,0
58,govt_salaried,23820.284387759017,23.817269680423706,33.561953153959756,44.79365999000486,93.83531935287857,97.06827830098742,71.46621367576324,0.6314082471601062,education,665.2862119792397,0
38,private_salaried,50174.18460132207,26.909125985033302,3.469171517077065,68.87121709357719,28.873118013653606,73.56016886348847,88.56547912926213,1.5423722794737782,personal,564.5508662820816,0
40,private_salaried,51830.932813210384,37.14947459419238,39.86380485354982,99.83077099643639,29.165502248927762,48.603151630943756,57.10384455512383,5.09638561520203,education,632.3061310663373,0
59,self_employed,76218.27410548933,0.0,51.637954972068925,55.09870244452397,43.73190692184301,93.68011658864623,83.15190507253648,2.7753934078617104,education,568.7974025907383,0
38,private_salaried,77334.84994960744,40.612614268733864,45.06867251941506,100.0,78.63145289801302,84.9995999898177,59.46192849668877,1.5673949306719877,home,590.224740774189,0
62,private_salaried,20545.837040763763,30.809887241670435,42.45584553556623,55.48897072777255,77.62649786153291,82.44740038738297,61.37518073441803,0.9681585191306763,personal,900.0,0
52,private_salaried,25603.523519422768,71.90440276776306,7.13977962633534,78.92833689500144,78.94881391000483,80.31363828376051,100.0,2.785314228441832,education,662.2645411304545,0
22,self_employed,47565.75553167169,27.346704891923448,72.58270462862805,67.64566941237577,81.77887930279172,55.14656832861806,44.518967434226575,0.630017387529715,personal,497.4498716876254,0
35,private_salaried,31310.0414532278,38.109005143158505,0.0,91.88156504961802,22.626539386255764,41.651651283435385,41.11989286499967,3.8153206075993262,car,704.3661879514307,0
24,private_salaried,27303.82609222301,23.490911414600262,80.57034631911998,70.71222136046444,56.187865869032215,45.791661591815426,100.0,0.6691628831947988,personal,710.039984878475,0
44,self_employed,39232.517013147924,30.2617849272593,32.14905524277184,77.36162199797579,54.21212352048819,67.95533898932949,51.29710003222663,0.1,education,534.264176790444,0
63,govt_salaried,51098.94345275191,41.33177172356693,52.96692250151058,100.0,62.13715406720133,43.61195225529006,64.61778394939398,2.103904152600398,personal,529.481793874039,0
52,self_employed,30074.378399151832,38.764147898549886,42.32111830921583,43.050915633417546,53.15169086857724,47.3769387530748,75.6271307507674,0.3402457758317422,home,518.5952533114983,0
49,business,42895.841111556234,60.14032188139895,34.400907077469405,81.63347923270555,56.05624011067088,56.91692188585355,70.73012444771041,2.0451492853333866,car,414.56397791860206,0
34,self_employed,61911.98299471173,44.6485312782884,42.797303161314346,84.5660078450938,55.840042683838895,72.67288769939283,67.6109119748733,0.1,home,585.8994390382677,0
48,private_salaried,46901.14946022904,6.116569733446958,65.71292070041744,53.13254627305781,56.80320646189452,71.4358144487335,60.90356898893647,2.4708933221414093,home,679.3410546866191,0
64,private_salaried,70431.22660885296,24.241904542978126,7.137078319064457,53.69833234700124,33.80224218227773,67.22906394430545,100.0,1.6894205278773644,home,550.6708855158464,0
37,self_employed,34508.75085483044,57.54091521198928,5.4825780579717645,78.81759871837416,51.7219884187582,58.13547862590649,77.07027968896851,2.5353491507877424,personal,672.7471832610411,0
39,business,38326.793209307056,25.10859669175528,35.08002520473191,60.7122688059196,35.490584881728736,58.27699994564497,67.61153678528315,5.881873890770526,education,775.2444218376451,0
38,business,82880.79942498247,36.18767694462459,46.74226897311283,52.80939285888164,10.87197286951924,55.47044317691889,41.484122585061684,6.035251580615353,car,395.9621886982029,0
23,self_employed,78655.86086158406,13.355154068563156,40.773312330919204,100.0,43.20051405506569,77.21692911751659,100.0,0.1,car,591.6553504145885,0
60,private_salaried,64993.695358617726,67.58657932338242,20.775663331040626,100.0,58.29890368490615,25.6548867239838,100.0,0.7846023886861276,personal,594.3651374468002,0
30,private_salaried,31172.49681273917,43.50166203223316,24.064837039758924,46.2569242037758,23.097358157344274,72.43259276066081,72.21381141093771,9.346183461668058,education,652.7098190142475,0
55,self_employed,161431.74332709875,56.358255352341004,29.041491820860127,91.09677682342968,49.61997847954128,36.2720918170972,69.83921489756777,5.845740668755575,home,473.9448404409786,1
32,self_employed,64094.279517959585,46.98410593097582,38.17116371458671,32.28886342935341,46.2428365151495,54.65657446087734,72.94918480795093,3.496555557656584,home,581.6346019215302,0
44,private_salaried,50626.35358910661,51.107627419274024,2.9271253825480983,61.557700975249176,53.78814555723817,46.37202001988096,71.74760625105924,2.753255521548956,education,726.8329938216082,0
25,business,70343.47895363308,57.2230249569259,18.640865149002572,54.56511641758944,66.66857252114191,71.4804649682323,30.470803637023437,4.685304055590923,education,654.8468152134253,0
50,govt_salaried,126566.94689609668,24.504532905277056,49.220594417813324,57.21940578154921,52.60252307103993,48.595350520115964,46.619685028841964,0.19178800611554825,home,755.99497648739,0
48,private_salaried,36286.75255388155,39.29740920216508,43.88222781249169,87.6606858061117,59.93128235201037,44.24749229461402,74.20782452828169,0.48658604962772134,car,633.1996281522233,0
38,private_salaried,47348.87565159233,61.7475707631554,33.689521397358774,78.89824745335164,55.41551686015149,43.74705879007867,69.57078151185983,0.786574905103989,education,521.7988404132334,0
36,private_salaried,29477.205534136578,43.28012465473668,46.38603335778764,8.302145787483411,38.84106157126591,36.74422844417447,78.0061218630964,1.8665999928938164,education,672.6432665853066,1
39,self_employed,70223.03778627237,14.968020598278219,60.188036059842474,89.48004510000031,52.07027414838654,24.499273709805117,89.07189901325034,2.253160819764394,car,578.9400404019946,0
61,private_salaried,39961.263726106095,25.12666634374717,51.28645702815554,71.02768554243072,29.93645094987677,65.02321973441745,83.83410227215975,2.5214203661065095,personal,723.5937226611594,0
58,business,73650.42059876461,48.33611586005018,31.988222105234588,62.03674265422204,49.13592407042584,51.0295873250612,90.06729921167805,0.8314814958799043,education,672.3999768711749,0
60,private_salaried,45978.804281413395,24.914578909817195,7.2432689255551885,66.51040134684378,30.137514661854993,72.70048747691577,60.88982907521991,0.21051761820730427,education,622.1736313499586,0
35,self_employed,34800.81966767933,21.161073295694038,7.138887756103859,96.02799288509965,68.1113119000345,56.783918619649086,82.12512681135695,8.6014059963291,home,517.4762264770669,0
